27	31	1
27	32	1
27	33	1
27	34	1
27	35	1
27	36	1
27	37	1
27	38	0
27	39	0
27	43	0
27	45	0
27	47	0
27	50	0
27	51	0
27	55	0
27	56	0
27	57	0
27	64	0
27	73	0
27	75	0
27	76	0
27	78	0
27	79	0
27	81	0
27	83	0
27	84	0
27	90	0
27	93	0
27	94	0
27	96	0
27	100	0
27	104	0
27	105	0
27	106	0
27	109	0
27	110	0
27	116	0
27	117	0
27	118	0
27	120	0
27	122	0
27	124	0
27	125	0
27	126	0
27	129	0
27	130	0
27	133	0
27	134	0
27	136	0
27	138	0
27	140	0
27	143	0
27	147	0
27	148	0
27	149	0
28	29	1
28	30	1
28	31	1
28	32	1
28	33	1
28	34	1
28	35	1
28	36	1
28	37	1
28	41	0
28	45	0
28	48	0
28	51	0
28	56	0
28	60	0
28	62	0
28	63	0
28	68	0
28	74	0
28	75	0
28	76	0
28	77	0
28	78	0
28	81	0
28	83	0
28	85	0
28	86	0
28	90	0
28	93	0
28	101	0
28	102	0
28	109	0
28	112	0
28	115	0
28	117	0
28	118	0
28	119	0
28	132	0
28	138	0
28	139	0
28	140	0
28	142	0
28	143	0
28	146	0
28	149	0
29	30	1
29	31	1
29	32	1
29	33	1
29	34	1
29	35	1
29	36	1
29	37	1
29	40	0
29	49	0
29	51	0
29	54	0
29	58	0
29	65	0
29	70	0
29	74	0
29	75	0
29	77	0
29	81	0
29	82	0
29	84	0
29	94	0
29	99	0
29	101	0
29	103	0
29	106	0
29	107	0
29	108	0
29	112	0
29	114	0
29	116	0
29	117	0
29	125	0
29	130	0
29	133	0
29	142	0
29	144	0
29	145	0
29	146	0
29	147	0
29	148	0
30	31	1
30	32	1
30	33	1
30	34	1
30	35	1
30	36	1
30	37	1
30	38	0
30	39	0
30	43	0
30	44	0
30	45	0
30	55	0
30	57	0
30	59	0
30	60	0
30	62	0
30	64	0
30	67	0
30	69	0
30	74	0
30	83	0
30	88	0
30	89	0
30	91	0
30	94	0
30	99	0
30	101	0
30	103	0
30	105	0
30	106	0
30	110	0
30	111	0
30	116	0
30	118	0
30	119	0
30	123	0
30	125	0
30	131	0
30	133	0
30	134	0
30	135	0
30	136	0
30	138	0
30	139	0
30	143	0
31	32	1
31	33	1
31	34	1
31	35	1
31	36	1
31	37	1
31	42	0
31	45	0
31	49	0
31	50	0
31	51	0
31	53	0
31	55	0
31	57	0
31	59	0
31	68	0
31	73	0
31	74	0
31	80	0
31	85	0
31	87	0
31	91	0
31	94	0
31	95	0
31	96	0
31	97	0
31	98	0
31	101	0
31	102	0
31	103	0
31	105	0
31	107	0
31	118	0
31	123	0
31	129	0
31	130	0
31	131	0
31	132	0
31	133	0
31	134	0
31	137	0
31	138	0
31	139	0
31	140	0
31	144	0
31	145	0
31	148	0
31	150	0
32	33	1
32	34	1
32	35	1
32	36	1
32	37	1
32	38	0
32	44	0
32	47	0
32	57	0
32	63	0
32	65	0
32	66	0
32	79	0
32	81	0
32	82	0
32	84	0
32	89	0
32	91	0
32	93	0
32	95	0
32	100	0
32	104	0
32	107	0
32	108	0
32	109	0
32	114	0
32	127	0
32	129	0
32	130	0
32	133	0
32	135	0
32	136	0
32	143	0
32	145	0
32	146	0
32	147	0
32	148	0
33	34	1
33	35	1
33	36	1
33	37	1
33	39	0
33	44	0
33	46	0
33	48	0
33	50	0
33	55	0
33	60	0
33	62	0
33	69	0
33	70	0
33	71	0
33	72	0
33	73	0
33	75	0
33	77	0
33	79	0
33	80	0
33	82	0
33	89	0
33	94	0
33	98	0
33	102	0
33	104	0
33	106	0
33	108	0
33	111	0
33	112	0
33	114	0
33	118	0
33	121	0
33	122	0
33	124	0
33	127	0
33	128	0
33	129	0
33	130	0
33	135	0
33	140	0
33	141	0
33	142	0
33	145	0
33	146	0
33	148	0
33	150	0
34	35	1
34	36	1
34	37	1
34	39	0
34	41	0
34	45	0
34	46	0
34	47	0
34	50	0
34	51	0
34	52	0
34	53	0
34	54	0
34	60	0
34	63	0
34	64	0
34	66	0
34	67	0
34	74	0
34	75	0
34	77	0
34	80	0
34	81	0
34	82	0
34	84	0
34	89	0
34	95	0
34	96	0
34	99	0
34	101	0
34	102	0
34	105	0
34	108	0
34	111	0
34	116	0
34	120	0
34	121	0
34	123	0
34	124	0
34	127	0
34	128	0
34	136	0
34	137	0
34	138	0
34	139	0
34	142	0
34	144	0
34	146	0
34	150	0
35	36	1
35	37	1
35	38	0
35	42	0
35	45	0
35	46	0
35	52	0
35	56	0
35	61	0
35	62	0
35	64	0
35	65	0
35	68	0
35	70	0
35	73	0
35	78	0
35	80	0
35	83	0
35	84	0
35	89	0
35	91	0
35	93	0
35	96	0
35	99	0
35	104	0
35	108	0
35	112	0
35	118	0
35	122	0
35	123	0
35	127	0
35	129	0
35	132	0
35	133	0
35	135	0
35	136	0
35	139	0
35	140	0
35	141	0
35	144	0
36	37	1
36	40	0
36	42	0
36	44	0
36	47	0
36	53	0
36	54	0
36	56	0
36	59	0
36	66	0
36	75	0
36	76	0
36	82	0
36	83	0
36	84	0
36	88	0
36	92	0
36	94	0
36	95	0
36	96	0
36	98	0
36	99	0
36	100	0
36	101	0
36	103	0
36	105	0
36	106	0
36	107	0
36	116	0
36	120	0
36	125	0
36	126	0
36	129	0
36	130	0
36	134	0
36	135	0
36	143	0
36	150	0
37	39	0
37	40	0
37	44	0
37	45	0
37	46	0
37	48	0
37	51	0
37	53	0
37	59	0
37	60	0
37	66	0
37	68	0
37	73	0
37	75	0
37	76	0
37	81	0
37	83	0
37	90	0
37	91	0
37	97	0
37	98	0
37	99	0
37	100	0
37	106	0
37	107	0
37	110	0
37	115	0
37	119	0
37	124	0
37	126	0
37	132	0
37	133	0
37	134	0
37	135	0
37	136	0
37	137	0
37	141	0
37	142	0
37	144	0
37	147	0
37	149	0
38	39	1
38	40	1
38	41	1
38	42	1
38	43	1
38	44	1
38	45	1
38	46	1
38	47	1
38	48	1
38	54	0
38	57	0
38	58	0
38	59	0
38	60	0
38	61	0
38	70	0
38	71	0
38	72	0
38	75	0
38	76	0
38	81	0
38	84	0
38	85	0
38	86	0
38	92	0
38	93	0
38	96	0
38	99	0
38	101	0
38	103	0
38	105	0
38	106	0
38	109	0
38	114	0
38	116	0
38	119	0
38	120	0
38	121	0
38	126	0
38	130	0
38	138	0
38	140	0
38	141	0
38	146	0
38	147	0
38	148	0
38	150	0
39	40	1
39	41	1
39	42	1
39	43	1
39	44	1
39	45	1
39	46	1
39	47	1
39	48	1
39	49	0
39	50	0
39	51	0
39	52	0
39	55	0
39	57	0
39	58	0
39	61	0
39	62	0
39	71	0
39	72	0
39	73	0
39	78	0
39	79	0
39	80	0
39	82	0
39	83	0
39	86	0
39	87	0
39	88	0
39	90	0
39	92	0
39	94	0
39	96	0
39	99	0
39	107	0
39	109	0
39	110	0
39	112	0
39	114	0
39	115	0
39	116	0
39	118	0
39	124	0
39	128	0
39	135	0
39	139	0
39	144	0
39	147	0
39	149	0
39	150	0
40	41	1
40	42	1
40	43	1
40	44	1
40	45	1
40	46	1
40	47	1
40	48	1
40	53	0
40	57	0
40	59	0
40	61	0
40	63	0
40	64	0
40	69	0
40	72	0
40	77	0
40	80	0
40	81	0
40	86	0
40	88	0
40	89	0
40	90	0
40	95	0
40	96	0
40	105	0
40	106	0
40	109	0
40	110	0
40	120	0
40	125	0
40	127	0
40	129	0
40	130	0
40	135	0
40	136	0
40	140	0
40	143	0
40	146	0
40	150	0
41	42	1
41	43	1
41	44	1
41	45	1
41	46	1
41	47	1
41	48	1
41	49	0
41	51	0
41	55	0
41	61	0
41	64	0
41	66	0
41	74	0
41	81	0
41	85	0
41	89	0
41	91	0
41	93	0
41	99	0
41	101	0
41	103	0
41	105	0
41	107	0
41	109	0
41	113	0
41	114	0
41	115	0
41	116	0
41	123	0
41	124	0
41	125	0
41	126	0
41	128	0
41	131	0
41	133	0
41	135	0
41	137	0
41	143	0
41	144	0
41	146	0
42	43	1
42	44	1
42	45	1
42	46	1
42	47	1
42	48	1
42	49	0
42	50	0
42	51	0
42	52	0
42	55	0
42	58	0
42	67	0
42	71	0
42	74	0
42	75	0
42	77	0
42	85	0
42	87	0
42	90	0
42	92	0
42	93	0
42	95	0
42	96	0
42	102	0
42	109	0
42	115	0
42	118	0
42	119	0
42	120	0
42	121	0
42	124	0
42	127	0
42	129	0
42	130	0
42	133	0
42	134	0
42	136	0
42	140	0
42	141	0
42	142	0
42	145	0
42	150	0
43	44	1
43	45	1
43	46	1
43	47	1
43	48	1
43	49	0
43	52	0
43	56	0
43	58	0
43	60	0
43	62	0
43	63	0
43	64	0
43	67	0
43	69	0
43	72	0
43	73	0
43	76	0
43	77	0
43	78	0
43	82	0
43	83	0
43	92	0
43	97	0
43	99	0
43	102	0
43	105	0
43	108	0
43	109	0
43	112	0
43	114	0
43	115	0
43	118	0
43	121	0
43	122	0
43	124	0
43	127	0
43	129	0
43	135	0
43	136	0
43	137	0
43	139	0
43	142	0
43	144	0
43	147	0
43	150	0
44	45	1
44	46	1
44	47	1
44	48	1
44	49	0
44	51	0
44	53	0
44	60	0
44	64	0
44	65	0
44	77	0
44	83	0
44	84	0
44	88	0
44	97	0
44	98	0
44	101	0
44	102	0
44	104	0
44	111	0
44	116	0
44	117	0
44	119	0
44	124	0
44	125	0
44	127	0
44	135	0
44	137	0
44	140	0
44	141	0
44	146	0
45	46	1
45	47	1
45	48	1
45	49	0
45	52	0
45	55	0
45	57	0
45	61	0
45	63	0
45	65	0
45	66	0
45	67	0
45	69	0
45	73	0
45	77	0
45	78	0
45	88	0
45	90	0
45	94	0
45	97	0
45	98	0
45	106	0
45	107	0
45	108	0
45	112	0
45	113	0
45	114	0
45	118	0
45	120	0
45	122	0
45	129	0
45	132	0
45	133	0
45	135	0
45	136	0
45	139	0
45	142	0
45	143	0
45	144	0
45	146	0
45	149	0
46	47	1
46	48	1
46	50	0
46	53	0
46	55	0
46	57	0
46	58	0
46	63	0
46	64	0
46	66	0
46	67	0
46	71	0
46	75	0
46	76	0
46	79	0
46	83	0
46	93	0
46	94	0
46	95	0
46	96	0
46	98	0
46	103	0
46	104	0
46	106	0
46	108	0
46	111	0
46	113	0
46	124	0
46	125	0
46	129	0
46	130	0
46	131	0
46	135	0
46	136	0
46	140	0
46	143	0
46	147	0
46	148	0
46	150	0
47	48	1
47	49	0
47	50	0
47	55	0
47	56	0
47	57	0
47	61	0
47	69	0
47	71	0
47	76	0
47	77	0
47	80	0
47	82	0
47	84	0
47	88	0
47	89	0
47	93	0
47	94	0
47	98	0
47	100	0
47	101	0
47	104	0
47	105	0
47	106	0
47	107	0
47	111	0
47	113	0
47	114	0
47	116	0
47	117	0
47	118	0
47	126	0
47	128	0
47	130	0
47	132	0
47	133	0
47	134	0
47	137	0
47	139	0
47	144	0
47	145	0
47	148	0
47	149	0
47	150	0
48	50	0
48	51	0
48	53	0
48	57	0
48	58	0
48	59	0
48	60	0
48	61	0
48	65	0
48	67	0
48	69	0
48	74	0
48	76	0
48	79	0
48	81	0
48	83	0
48	84	0
48	85	0
48	86	0
48	94	0
48	95	0
48	97	0
48	99	0
48	101	0
48	102	0
48	103	0
48	104	0
48	106	0
48	107	0
48	110	0
48	112	0
48	116	0
48	117	0
48	118	0
48	120	0
48	126	0
48	128	0
48	129	0
48	130	0
48	132	0
48	135	0
48	137	0
48	139	0
48	142	0
48	143	0
49	50	1
49	51	1
49	52	1
49	53	1
49	54	1
49	55	1
49	56	1
49	57	1
49	58	1
49	59	1
49	61	0
49	62	0
49	64	0
49	65	0
49	66	0
49	67	0
49	68	0
49	76	0
49	84	0
49	85	0
49	87	0
49	88	0
49	89	0
49	91	0
49	94	0
49	96	0
49	97	0
49	99	0
49	104	0
49	110	0
49	111	0
49	115	0
49	116	0
49	124	0
49	130	0
49	132	0
49	135	0
49	141	0
49	146	0
49	147	0
49	149	0
50	51	1
50	52	1
50	53	1
50	54	1
50	55	1
50	56	1
50	57	1
50	58	1
